timestamp,parameter,value
2025-01-01 01:13:50,PACKET_LOSS_RATE,1.0307
2025-01-01 01:14:00,CPU_USAGE,48.712
2025-01-01 01:14:10,MEMORY_USAGE,62.0088
2025-01-01 01:14:20,FLASH_WRITE_RATE,3.7026
2025-01-01 01:14:30,WATCHDOG_COUNTER,58.7906
2025-01-01 01:14:40,TANK_PRESSURE,299.2416
2025-01-01 01:14:50,THRUSTER_VALVE_TEMP,20.8387
2025-01-01 01:15:00,BATT_VOLTAGE_1,28.8424
2025-01-01 01:15:10,BATT_VOLTAGE_2,27.8642
2025-01-01 01:15:20,BATT_CURRENT_1,2.6203
2025-01-01 01:15:30,BATT_CURRENT_2,2.6744
2025-01-01 01:15:40,BATT_TEMP_1,29.06
2025-01-01 01:15:50,BATT_TEMP_2,28.9948
2025-01-01 01:16:00,BATT_SOC,86.2881
2025-01-01 01:16:10,SOLAR_PANEL_VOLT_A,31.6985
2025-01-01 01:16:20,SOLAR_PANEL_VOLT_B,32.2005
2025-01-01 01:16:30,SOLAR_PANEL_CURR_A,5.4489
2025-01-01 01:16:40,SOLAR_PANEL_CURR_B,5.818
2025-01-01 01:16:50,SOLAR_POWER_TOTAL,112.7637
2025-01-01 01:17:00,BUS_VOLTAGE,28.4636
2025-01-01 01:17:10,BUS_CURRENT,10.609
2025-01-01 01:17:20,THRUSTER_TEMP_1,25.3774
2025-01-01 01:17:30,THRUSTER_TEMP_2,25.0258
2025-01-01 01:17:40,PAYLOAD_TEMP_CAM,23.7744
2025-01-01 01:17:50,PAYLOAD_TEMP_SENSOR,22.445
2025-01-01 01:18:00,OBC_TEMP,42.5703
2025-01-01 01:18:10,TRANS_TEMP,39.1281
2025-01-01 01:18:20,STRUCT_TEMP_PANEL_X,30.0175
2025-01-01 01:18:30,STRUCT_TEMP_PANEL_Y,31.7268
2025-01-01 01:18:40,STRUCT_TEMP_PANEL_Z,38.2774
2025-01-01 01:18:50,RADIATOR_TEMP,0.0321
2025-01-01 01:19:00,GYRO_X,0.0198
2025-01-01 01:19:10,GYRO_Y,0.0297
2025-01-01 01:19:20,GYRO_Z,0.0055
2025-01-01 01:19:30,MAGNETOMETER_X,32.0898
2025-01-01 01:19:40,MAGNETOMETER_Y,7.8871
2025-01-01 01:19:50,MAGNETOMETER_Z,20.9285
2025-01-01 01:20:00,REACTION_WHEEL_SPD_X,604.228
2025-01-01 01:20:10,REACTION_WHEEL_SPD_Y,1255.2911
2025-01-01 01:20:20,REACTION_WHEEL_SPD_Z,121.9803
2025-01-01 01:20:30,ATTITUDE_ROLL,1.0344
2025-01-01 01:20:40,ATTITUDE_PITCH,0.684
2025-01-01 01:20:50,ATTITUDE_YAW,1.7276
2025-01-01 01:21:00,STAR_TRACKER_VALID,0.7372
2025-01-01 01:21:10,SUN_SENSOR_ANGLE,123.4295
2025-01-01 01:21:20,RF_SIGNAL_STRENGTH,-62.7303
2025-01-01 01:21:30,RF_NOISE_FLOOR,-92.6168
2025-01-01 01:21:40,TX_POWER,3.7606
2025-01-01 01:21:50,LINK_MARGIN,18.4825
2025-01-01 01:22:00,DATA_RATE_KBPS,149.8716
2025-01-01 01:22:10,PACKET_LOSS_RATE,1.1713
2025-01-01 01:22:20,CPU_USAGE,44.9368
2025-01-01 01:22:30,MEMORY_USAGE,63.8473
2025-01-01 01:22:40,FLASH_WRITE_RATE,3.0706
2025-01-01 01:22:50,WATCHDOG_COUNTER,37.7806
2025-01-01 01:23:00,TANK_PRESSURE,308.677
2025-01-01 01:23:10,THRUSTER_VALVE_TEMP,20.084
2025-01-01 01:23:20,BATT_VOLTAGE_1,28.3084
2025-01-01 01:23:30,BATT_VOLTAGE_2,28.629
2025-01-01 01:23:40,BATT_CURRENT_1,2.4967
2025-01-01 01:23:50,BATT_CURRENT_2,2.2503
2025-01-01 01:24:00,BATT_TEMP_1,28.1213
2025-01-01 01:24:10,BATT_TEMP_2,27.8563
2025-01-01 01:24:20,BATT_SOC,88.9506
2025-01-01 01:24:30,SOLAR_PANEL_VOLT_A,32.2993
2025-01-01 01:24:40,SOLAR_PANEL_VOLT_B,32.3644
2025-01-01 01:24:50,SOLAR_PANEL_CURR_A,5.6301
2025-01-01 01:25:00,SOLAR_PANEL_CURR_B,5.2797
2025-01-01 01:25:10,SOLAR_POWER_TOTAL,108.7967
2025-01-01 01:25:20,BUS_VOLTAGE,28.6802
2025-01-01 01:25:30,BUS_CURRENT,8.6099
2025-01-01 01:25:40,THRUSTER_TEMP_1,23.814
2025-01-01 01:25:50,THRUSTER_TEMP_2,21.0959
2025-01-01 01:26:00,PAYLOAD_TEMP_CAM,24.9974
2025-01-01 01:26:10,PAYLOAD_TEMP_SENSOR,23.7148
2025-01-01 01:26:20,OBC_TEMP,47.3385
2025-01-01 01:26:30,TRANS_TEMP,44.6001
2025-01-01 01:26:40,STRUCT_TEMP_PANEL_X,16.8936
2025-01-01 01:26:50,STRUCT_TEMP_PANEL_Y,15.0025
2025-01-01 01:27:00,STRUCT_TEMP_PANEL_Z,32.0115
2025-01-01 01:27:10,RADIATOR_TEMP,1.9402
2025-01-01 01:27:20,GYRO_X,-0.0053
2025-01-01 01:27:30,GYRO_Y,0.0334
2025-01-01 01:27:40,GYRO_Z,0.0341
2025-01-01 01:27:50,MAGNETOMETER_X,28.7983
2025-01-01 01:28:00,MAGNETOMETER_Y,5.2536
2025-01-01 01:28:10,MAGNETOMETER_Z,23.6422
2025-01-01 01:28:20,REACTION_WHEEL_SPD_X,289.3106
2025-01-01 01:28:30,REACTION_WHEEL_SPD_Y,403.4839
2025-01-01 01:28:40,REACTION_WHEEL_SPD_Z,380.1945
2025-01-01 01:28:50,ATTITUDE_ROLL,0.7125
2025-01-01 01:29:00,ATTITUDE_PITCH,0.1697
2025-01-01 01:29:10,ATTITUDE_YAW,2.6005
2025-01-01 01:29:20,STAR_TRACKER_VALID,0.6771
2025-01-01 01:29:30,SUN_SENSOR_ANGLE,129.2314
2025-01-01 01:29:40,RF_SIGNAL_STRENGTH,-57.9478
2025-01-01 01:29:50,RF_NOISE_FLOOR,-88.811
2025-01-01 01:30:00,TX_POWER,3.8247
2025-01-01 01:30:10,LINK_MARGIN,20.6977
2025-01-01 01:30:20,DATA_RATE_KBPS,137.7687
2025-01-01 01:30:30,PACKET_LOSS_RATE,1.4257
2025-01-01 01:30:40,CPU_USAGE,46.9523
2025-01-01 01:30:50,MEMORY_USAGE,51.6211
2025-01-01 01:31:00,FLASH_WRITE_RATE,2.9221
2025-01-01 01:31:10,WATCHDOG_COUNTER,63.306
2025-01-01 01:31:20,TANK_PRESSURE,312.7767
2025-01-01 01:31:30,THRUSTER_VALVE_TEMP,19.5721
2025-01-01 01:31:40,BATT_VOLTAGE_1,28.5408
2025-01-01 01:31:50,BATT_VOLTAGE_2,28.7488
2025-01-01 01:32:00,BATT_CURRENT_1,2.8055
2025-01-01 01:32:10,BATT_CURRENT_2,2.9313
2025-01-01 01:32:20,BATT_TEMP_1,30.0267
2025-01-01 01:32:30,BATT_TEMP_2,29.6442
2025-01-01 01:32:40,BATT_SOC,88.1195
2025-01-01 01:32:50,SOLAR_PANEL_VOLT_A,31.6205
2025-01-01 01:33:00,SOLAR_PANEL_VOLT_B,32.0871
2025-01-01 01:33:10,SOLAR_PANEL_CURR_A,5.6392
2025-01-01 01:33:20,SOLAR_PANEL_CURR_B,6.0336
2025-01-01 01:33:30,SOLAR_POWER_TOTAL,110.0187
2025-01-01 01:33:40,BUS_VOLTAGE,28.7935
2025-01-01 01:33:50,BUS_CURRENT,9.1483
2025-01-01 01:34:00,THRUSTER_TEMP_1,26.4126
2025-01-01 01:34:10,THRUSTER_TEMP_2,25.5685
2025-01-01 01:34:20,PAYLOAD_TEMP_CAM,24.0238
2025-01-01 01:34:30,PAYLOAD_TEMP_SENSOR,23.5376
2025-01-01 01:34:40,OBC_TEMP,49.5641
2025-01-01 01:34:50,TRANS_TEMP,40.534
2025-01-01 01:35:00,STRUCT_TEMP_PANEL_X,30.4932
2025-01-01 01:35:10,STRUCT_TEMP_PANEL_Y,30.3821
2025-01-01 01:35:20,STRUCT_TEMP_PANEL_Z,30.9167
2025-01-01 01:35:30,RADIATOR_TEMP,-5.4084
2025-01-01 01:35:40,GYRO_X,0.0054
2025-01-01 01:35:50,GYRO_Y,0.0342
2025-01-01 01:36:00,GYRO_Z,-0.0227
2025-01-01 01:36:10,MAGNETOMETER_X,24.0066
2025-01-01 01:36:20,MAGNETOMETER_Y,20.6267
2025-01-01 01:36:30,MAGNETOMETER_Z,21.0618
2025-01-01 01:36:40,REACTION_WHEEL_SPD_X,-5.5959
2025-01-01 01:36:50,REACTION_WHEEL_SPD_Y,767.1832
2025-01-01 01:37:00,REACTION_WHEEL_SPD_Z,779.4198
2025-01-01 01:37:10,ATTITUDE_ROLL,-0.2852
2025-01-01 01:37:20,ATTITUDE_PITCH,1.2814
2025-01-01 01:37:30,ATTITUDE_YAW,2.2375
2025-01-01 01:37:40,STAR_TRACKER_VALID,0.7214
2025-01-01 01:37:50,SUN_SENSOR_ANGLE,138.8228
2025-01-01 01:38:00,RF_SIGNAL_STRENGTH,-56.8754
2025-01-01 01:38:10,RF_NOISE_FLOOR,-87.1199
2025-01-01 01:38:20,TX_POWER,2.858
2025-01-01 01:38:30,LINK_MARGIN,18.9245
2025-01-01 01:38:40,DATA_RATE_KBPS,128.1594
2025-01-01 01:38:50,PACKET_LOSS_RATE,1.262
2025-01-01 01:39:00,CPU_USAGE,40.6518
2025-01-01 01:39:10,MEMORY_USAGE,54.7912
2025-01-01 01:39:20,FLASH_WRITE_RATE,3.8643
2025-01-01 01:39:30,WATCHDOG_COUNTER,57.4156
2025-01-01 01:39:40,TANK_PRESSURE,309.1918
2025-01-01 01:39:50,THRUSTER_VALVE_TEMP,21.8197
2025-01-01 01:40:00,BATT_VOLTAGE_1,28.1278
2025-01-01 01:40:10,BATT_VOLTAGE_2,28.183
2025-01-01 01:40:20,BATT_CURRENT_1,3.1018
2025-01-01 01:40:30,BATT_CURRENT_2,2.8311
2025-01-01 01:40:40,BATT_TEMP_1,29.3362
2025-01-01 01:40:50,BATT_TEMP_2,23.3143
2025-01-01 01:41:00,BATT_SOC,88.8649
2025-01-01 01:41:10,SOLAR_PANEL_VOLT_A,32.1266
2025-01-01 01:41:20,SOLAR_PANEL_VOLT_B,30.5332
2025-01-01 01:41:30,SOLAR_PANEL_CURR_A,5.6309
2025-01-01 01:41:40,SOLAR_PANEL_CURR_B,6.2937
2025-01-01 01:41:50,SOLAR_POWER_TOTAL,118.5658
2025-01-01 01:42:00,BUS_VOLTAGE,28.7916
2025-01-01 01:42:10,BUS_CURRENT,9.7266
2025-01-01 01:42:20,THRUSTER_TEMP_1,21.5891
2025-01-01 01:42:30,THRUSTER_TEMP_2,25.7774
2025-01-01 01:42:40,PAYLOAD_TEMP_CAM,23.2869
2025-01-01 01:42:50,PAYLOAD_TEMP_SENSOR,22.9347
2025-01-01 01:43:00,OBC_TEMP,41.14
2025-01-01 01:43:10,TRANS_TEMP,44.0373
2025-01-01 01:43:20,STRUCT_TEMP_PANEL_X,19.2569
2025-01-01 01:43:30,STRUCT_TEMP_PANEL_Y,17.5762
2025-01-01 01:43:40,STRUCT_TEMP_PANEL_Z,25.6936
2025-01-01 01:43:50,RADIATOR_TEMP,-2.6411
2025-01-01 01:44:00,GYRO_X,0.035
2025-01-01 01:44:10,GYRO_Y,0.0271
2025-01-01 01:44:20,GYRO_Z,-0.0088
2025-01-01 01:44:30,MAGNETOMETER_X,7.3585
2025-01-01 01:44:40,MAGNETOMETER_Y,27.3821
2025-01-01 01:44:50,MAGNETOMETER_Z,31.574
2025-01-01 01:45:00,REACTION_WHEEL_SPD_X,1734.962
2025-01-01 01:45:10,REACTION_WHEEL_SPD_Y,651.6058
2025-01-01 01:45:20,REACTION_WHEEL_SPD_Z,663.3117
2025-01-01 01:45:30,ATTITUDE_ROLL,0.9872
2025-01-01 01:45:40,ATTITUDE_PITCH,0.9813
2025-01-01 01:45:50,ATTITUDE_YAW,0.6657
2025-01-01 01:46:00,STAR_TRACKER_VALID,0.6876
2025-01-01 01:46:10,SUN_SENSOR_ANGLE,132.8144
2025-01-01 01:46:20,RF_SIGNAL_STRENGTH,-55.75
2025-01-01 01:46:30,RF_NOISE_FLOOR,-91.3561
2025-01-01 01:46:40,TX_POWER,3.3528
2025-01-01 01:46:50,LINK_MARGIN,14.5866
2025-01-01 01:47:00,DATA_RATE_KBPS,155.8209
2025-01-01 01:47:10,PACKET_LOSS_RATE,1.4962
2025-01-01 01:47:20,CPU_USAGE,50.3858
2025-01-01 01:47:30,MEMORY_USAGE,59.0305
2025-01-01 01:47:40,FLASH_WRITE_RATE,3.5549
2025-01-01 01:47:50,WATCHDOG_COUNTER,63.8246
2025-01-01 01:48:00,TANK_PRESSURE,296.9532
2025-01-01 01:48:10,THRUSTER_VALVE_TEMP,17.0692
2025-01-01 01:48:20,BATT_VOLTAGE_1,28.3994
2025-01-01 01:48:30,BATT_VOLTAGE_2,28.5652
2025-01-01 01:48:40,BATT_CURRENT_1,3.096
2025-01-01 01:48:50,BATT_CURRENT_2,3.1177
2025-01-01 01:49:00,BATT_TEMP_1,24.5023
2025-01-01 01:49:10,BATT_TEMP_2,28.9479
2025-01-01 01:49:20,BATT_SOC,83.6486
2025-01-01 01:49:30,SOLAR_PANEL_VOLT_A,31.6907
2025-01-01 01:49:40,SOLAR_PANEL_VOLT_B,32.0152
2025-01-01 01:49:50,SOLAR_PANEL_CURR_A,6.7113
2025-01-01 01:50:00,SOLAR_PANEL_CURR_B,6.1307
2025-01-01 01:50:10,SOLAR_POWER_TOTAL,114.87
2025-01-01 01:50:20,BUS_VOLTAGE,28.4643
2025-01-01 01:50:30,BUS_CURRENT,9.9481
2025-01-01 01:50:40,THRUSTER_TEMP_1,24.7547
2025-01-01 01:50:50,THRUSTER_TEMP_2,25.3602
2025-01-01 01:51:00,PAYLOAD_TEMP_CAM,23.259
2025-01-01 01:51:10,PAYLOAD_TEMP_SENSOR,25.3715
2025-01-01 01:51:20,OBC_TEMP,48.1434
2025-01-01 01:51:30,TRANS_TEMP,36.5362
2025-01-01 01:51:40,STRUCT_TEMP_PANEL_X,36.7815
2025-01-01 01:51:50,STRUCT_TEMP_PANEL_Y,32.7093
2025-01-01 01:52:00,STRUCT_TEMP_PANEL_Z,26.3865
2025-01-01 01:52:10,RADIATOR_TEMP,-4.7088
2025-01-01 01:52:20,GYRO_X,0.0417
2025-01-01 01:52:30,GYRO_Y,0.0247
2025-01-01 01:52:40,GYRO_Z,0.0134
2025-01-01 01:52:50,MAGNETOMETER_X,22.095
2025-01-01 01:53:00,MAGNETOMETER_Y,20.2677
2025-01-01 01:53:10,MAGNETOMETER_Z,32.9952
2025-01-01 01:53:20,REACTION_WHEEL_SPD_X,1723.0398
2025-01-01 01:53:30,REACTION_WHEEL_SPD_Y,966.5451
2025-01-01 01:53:40,REACTION_WHEEL_SPD_Z,-470.9873
2025-01-01 01:53:50,ATTITUDE_ROLL,1.3023
2025-01-01 01:54:00,ATTITUDE_PITCH,1.7032
2025-01-01 01:54:10,ATTITUDE_YAW,-0.5387
2025-01-01 01:54:20,STAR_TRACKER_VALID,0.6973
2025-01-01 01:54:30,SUN_SENSOR_ANGLE,121.2038
2025-01-01 01:54:40,RF_SIGNAL_STRENGTH,-57.143
2025-01-01 01:54:50,RF_NOISE_FLOOR,-88.3555
2025-01-01 01:55:00,TX_POWER,3.485
2025-01-01 01:55:10,LINK_MARGIN,15.9859
2025-01-01 01:55:20,DATA_RATE_KBPS,165.7002
2025-01-01 01:55:30,PACKET_LOSS_RATE,1.3158
2025-01-01 01:55:40,CPU_USAGE,43.3788
2025-01-01 01:55:50,MEMORY_USAGE,56.6474
2025-01-01 01:56:00,FLASH_WRITE_RATE,2.1306
2025-01-01 01:56:10,WATCHDOG_COUNTER,67.7112
2025-01-01 01:56:20,TANK_PRESSURE,309.6171
2025-01-01 01:56:30,THRUSTER_VALVE_TEMP,15.9615
2025-01-01 01:56:40,BATT_VOLTAGE_1,28.5084
2025-01-01 01:56:50,BATT_VOLTAGE_2,28.7137
2025-01-01 01:57:00,BATT_CURRENT_1,3.1984
2025-01-01 01:57:10,BATT_CURRENT_2,3.2127
2025-01-01 01:57:20,BATT_TEMP_1,27.4387
2025-01-01 01:57:30,BATT_TEMP_2,27.8577
2025-01-01 01:57:40,BATT_SOC,76.0394
2025-01-01 01:57:50,SOLAR_PANEL_VOLT_A,31.2653
2025-01-01 01:58:00,SOLAR_PANEL_VOLT_B,32.1288
2025-01-01 01:58:10,SOLAR_PANEL_CURR_A,5.9423
2025-01-01 01:58:20,SOLAR_PANEL_CURR_B,6.5376
2025-01-01 01:58:30,SOLAR_POWER_TOTAL,111.8066
2025-01-01 01:58:40,BUS_VOLTAGE,28.6804
2025-01-01 01:58:50,BUS_CURRENT,10.0008
2025-01-01 01:59:00,THRUSTER_TEMP_1,25.0361
2025-01-01 01:59:10,THRUSTER_TEMP_2,26.6259
2025-01-01 01:59:20,PAYLOAD_TEMP_CAM,26.3424
2025-01-01 01:59:30,PAYLOAD_TEMP_SENSOR,24.7417
2025-01-01 01:59:40,OBC_TEMP,41.5225
2025-01-01 01:59:50,TRANS_TEMP,37.5922
2025-01-01 02:00:00,STRUCT_TEMP_PANEL_X,32.3658
2025-01-01 02:00:10,STRUCT_TEMP_PANEL_Y,21.755
2025-01-01 02:00:20,STRUCT_TEMP_PANEL_Z,20.7774
2025-01-01 02:00:30,RADIATOR_TEMP,0.8327
2025-01-01 02:00:40,GYRO_X,0.0184
2025-01-01 02:00:50,GYRO_Y,0.017
2025-01-01 02:01:00,GYRO_Z,0.0403
2025-01-01 02:01:10,MAGNETOMETER_X,3.8404
2025-01-01 02:01:20,MAGNETOMETER_Y,34.8337
2025-01-01 02:01:30,MAGNETOMETER_Z,6.8739
2025-01-01 02:01:40,REACTION_WHEEL_SPD_X,662.4326
2025-01-01 02:01:50,REACTION_WHEEL_SPD_Y,1207.9777
2025-01-01 02:02:00,REACTION_WHEEL_SPD_Z,1620.4248
2025-01-01 02:02:10,ATTITUDE_ROLL,1.4669
2025-01-01 02:02:20,ATTITUDE_PITCH,0.7942
2025-01-01 02:02:30,ATTITUDE_YAW,1.8998
2025-01-01 02:02:40,STAR_TRACKER_VALID,0.6761
2025-01-01 02:02:50,SUN_SENSOR_ANGLE,107.49
2025-01-01 02:03:00,RF_SIGNAL_STRENGTH,-58.0186
2025-01-01 02:03:10,RF_NOISE_FLOOR,-98.3253
2025-01-01 02:03:20,TX_POWER,3.5122
2025-01-01 02:03:30,LINK_MARGIN,18.4175
2025-01-01 02:03:40,DATA_RATE_KBPS,163.8834
2025-01-01 02:03:50,PACKET_LOSS_RATE,1.2573
2025-01-01 02:04:00,CPU_USAGE,42.9187
2025-01-01 02:04:10,MEMORY_USAGE,61.5051
2025-01-01 02:04:20,FLASH_WRITE_RATE,3.3545
2025-01-01 02:04:30,WATCHDOG_COUNTER,46.3424
2025-01-01 02:04:40,TANK_PRESSURE,308.7051
2025-01-01 02:04:50,THRUSTER_VALVE_TEMP,20.472
2025-01-01 02:05:00,BATT_VOLTAGE_1,28.1583
2025-01-01 02:05:10,BATT_VOLTAGE_2,28.4553
2025-01-01 02:05:20,BATT_CURRENT_1,3.1867
2025-01-01 02:05:30,BATT_CURRENT_2,3.2187
2025-01-01 02:05:40,BATT_TEMP_1,26.4656
2025-01-01 02:05:50,BATT_TEMP_2,28.6698
2025-01-01 02:06:00,BATT_SOC,83.3181
2025-01-01 02:06:10,SOLAR_PANEL_VOLT_A,32.2079
2025-01-01 02:06:20,SOLAR_PANEL_VOLT_B,32.1313
2025-01-01 02:06:30,SOLAR_PANEL_CURR_A,6.7386
2025-01-01 02:06:40,SOLAR_PANEL_CURR_B,5.4653
2025-01-01 02:06:50,SOLAR_POWER_TOTAL,116.476
2025-01-01 02:07:00,BUS_VOLTAGE,28.9922
2025-01-01 02:07:10,BUS_CURRENT,7.9759
2025-01-01 02:07:20,THRUSTER_TEMP_1,23.8915
2025-01-01 02:07:30,THRUSTER_TEMP_2,25.4266
2025-01-01 02:07:40,PAYLOAD_TEMP_CAM,25.3607
2025-01-01 02:07:50,PAYLOAD_TEMP_SENSOR,24.8971
2025-01-01 02:08:00,OBC_TEMP,46.2414
2025-01-01 02:08:10,TRANS_TEMP,42.466
2025-01-01 02:08:20,STRUCT_TEMP_PANEL_X,26.7259
2025-01-01 02:08:30,STRUCT_TEMP_PANEL_Y,25.159
2025-01-01 02:08:40,STRUCT_TEMP_PANEL_Z,32.4419
2025-01-01 02:08:50,RADIATOR_TEMP,-3.0244
2025-01-01 02:09:00,GYRO_X,0.0106
2025-01-01 02:09:10,GYRO_Y,0.0478
2025-01-01 02:09:20,GYRO_Z,0.0443
2025-01-01 02:09:30,MAGNETOMETER_X,31.8737
2025-01-01 02:09:40,MAGNETOMETER_Y,27.1645
2025-01-01 02:09:50,MAGNETOMETER_Z,4.0472
2025-01-01 02:10:00,REACTION_WHEEL_SPD_X,1599.8047
2025-01-01 02:10:10,REACTION_WHEEL_SPD_Y,1803.9235
2025-01-01 02:10:20,REACTION_WHEEL_SPD_Z,1428.8824
2025-01-01 02:10:30,ATTITUDE_ROLL,0.0994
2025-01-01 02:10:40,ATTITUDE_PITCH,0.739
2025-01-01 02:10:50,ATTITUDE_YAW,-0.9448
2025-01-01 02:11:00,STAR_TRACKER_VALID,0.5927
2025-01-01 02:11:10,SUN_SENSOR_ANGLE,116.1226
2025-01-01 02:11:20,RF_SIGNAL_STRENGTH,-65.4052
2025-01-01 02:11:30,RF_NOISE_FLOOR,-87.0695
2025-01-01 02:11:40,TX_POWER,2.6377
2025-01-01 02:11:50,LINK_MARGIN,18.7752
2025-01-01 02:12:00,DATA_RATE_KBPS,164.2203
2025-01-01 02:12:10,PACKET_LOSS_RATE,1.487
2025-01-01 02:12:20,CPU_USAGE,45.0599
2025-01-01 02:12:30,MEMORY_USAGE,58.6781
2025-01-01 02:12:40,FLASH_WRITE_RATE,3.7923
2025-01-01 02:12:50,WATCHDOG_COUNTER,50.5991
2025-01-01 02:13:00,TANK_PRESSURE,298.8981
2025-01-01 02:13:10,THRUSTER_VALVE_TEMP,20.497
2025-01-01 02:13:20,BATT_VOLTAGE_1,28.1019
2025-01-01 02:13:30,BATT_VOLTAGE_2,28.4972
2025-01-01 02:13:40,BATT_CURRENT_1,3.1939
2025-01-01 02:13:50,BATT_CURRENT_2,2.2764
2025-01-01 02:14:00,BATT_TEMP_1,27.9137
2025-01-01 02:14:10,BATT_TEMP_2,26.6695
2025-01-01 02:14:20,BATT_SOC,80.7085
2025-01-01 02:14:30,SOLAR_PANEL_VOLT_A,30.632
2025-01-01 02:14:40,SOLAR_PANEL_VOLT_B,32.0406
2025-01-01 02:14:50,SOLAR_PANEL_CURR_A,6.7907
2025-01-01 02:15:00,SOLAR_PANEL_CURR_B,7.1022
2025-01-01 02:15:10,SOLAR_POWER_TOTAL,104.855
2025-01-01 02:15:20,BUS_VOLTAGE,28.7458
2025-01-01 02:15:30,BUS_CURRENT,10.2524
2025-01-01 02:15:40,THRUSTER_TEMP_1,24.9276
2025-01-01 02:15:50,THRUSTER_TEMP_2,20.1912
2025-01-01 02:16:00,PAYLOAD_TEMP_CAM,25.3503
2025-01-01 02:16:10,PAYLOAD_TEMP_SENSOR,25.1172
2025-01-01 02:16:20,OBC_TEMP,48.052
2025-01-01 02:16:30,TRANS_TEMP,44.5315
2025-01-01 02:16:40,STRUCT_TEMP_PANEL_X,35.6394
2025-01-01 02:16:50,STRUCT_TEMP_PANEL_Y,31.104
2025-01-01 02:17:00,STRUCT_TEMP_PANEL_Z,20.0041
2025-01-01 02:17:10,RADIATOR_TEMP,-3.4382
2025-01-01 02:17:20,GYRO_X,0.0346
2025-01-01 02:17:30,GYRO_Y,0.0005
2025-01-01 02:17:40,GYRO_Z,-0.0173
2025-01-01 02:17:50,MAGNETOMETER_X,36.0978
2025-01-01 02:18:00,MAGNETOMETER_Y,18.2688
2025-01-01 02:18:10,MAGNETOMETER_Z,19.0405
2025-01-01 02:18:20,REACTION_WHEEL_SPD_X,1577.9859
2025-01-01 02:18:30,REACTION_WHEEL_SPD_Y,924.6425
2025-01-01 02:18:40,REACTION_WHEEL_SPD_Z,1519.357
2025-01-01 02:18:50,ATTITUDE_ROLL,1.4444
2025-01-01 02:19:00,ATTITUDE_PITCH,0.5591
2025-01-01 02:19:10,ATTITUDE_YAW,0.3936
2025-01-01 02:19:20,STAR_TRACKER_VALID,0.7616
2025-01-01 02:19:30,SUN_SENSOR_ANGLE,102.5355
2025-01-01 02:19:40,RF_SIGNAL_STRENGTH,-68.0665
2025-01-01 02:19:50,RF_NOISE_FLOOR,-87.7671
2025-01-01 02:20:00,TX_POWER,3.865
2025-01-01 02:20:10,LINK_MARGIN,19.5899
2025-01-01 02:20:20,DATA_RATE_KBPS,151.2351
2025-01-01 02:20:30,PACKET_LOSS_RATE,1.5264
2025-01-01 02:20:40,CPU_USAGE,41.4891
2025-01-01 02:20:50,MEMORY_USAGE,63.8771
2025-01-01 02:21:00,FLASH_WRITE_RATE,2.7044
2025-01-01 02:21:10,WATCHDOG_COUNTER,59.5256
2025-01-01 02:21:20,TANK_PRESSURE,306.7102
2025-01-01 02:21:30,THRUSTER_VALVE_TEMP,18.9612
2025-01-01 02:21:40,BATT_VOLTAGE_1,28.3664
2025-01-01 02:21:50,BATT_VOLTAGE_2,28.7152
2025-01-01 02:22:00,BATT_CURRENT_1,3.3704
2025-01-01 02:22:10,BATT_CURRENT_2,2.4471
2025-01-01 02:22:20,BATT_TEMP_1,29.3495
2025-01-01 02:22:30,BATT_TEMP_2,30.5388
2025-01-01 02:22:40,BATT_SOC,88.5048
2025-01-01 02:22:50,SOLAR_PANEL_VOLT_A,32.2054
2025-01-01 02:23:00,SOLAR_PANEL_VOLT_B,32.6298
2025-01-01 02:23:10,SOLAR_PANEL_CURR_A,6.733
2025-01-01 02:23:20,SOLAR_PANEL_CURR_B,6.3691
2025-01-01 02:23:30,SOLAR_POWER_TOTAL,110.2447
2025-01-01 02:23:40,BUS_VOLTAGE,28.2247
2025-01-01 02:23:50,BUS_CURRENT,9.9446
2025-01-01 02:24:00,THRUSTER_TEMP_1,21.074
2025-01-01 02:24:10,THRUSTER_TEMP_2,22.7367
2025-01-01 02:24:20,PAYLOAD_TEMP_CAM,25.1054
2025-01-01 02:24:30,PAYLOAD_TEMP_SENSOR,24.683
2025-01-01 02:24:40,OBC_TEMP,41.0466
2025-01-01 02:24:50,TRANS_TEMP,42.398
2025-01-01 02:25:00,STRUCT_TEMP_PANEL_X,35.5593
2025-01-01 02:25:10,STRUCT_TEMP_PANEL_Y,31.3241
2025-01-01 02:25:20,STRUCT_TEMP_PANEL_Z,14.6018
2025-01-01 02:25:30,RADIATOR_TEMP,-1.1757
2025-01-01 02:25:40,GYRO_X,0.0046
2025-01-01 02:25:50,GYRO_Y,0.0328
2025-01-01 02:26:00,GYRO_Z,0.0368
2025-01-01 02:26:10,MAGNETOMETER_X,31.5782
2025-01-01 02:26:20,MAGNETOMETER_Y,21.6386
2025-01-01 02:26:30,MAGNETOMETER_Z,26.6087
2025-01-01 02:26:40,REACTION_WHEEL_SPD_X,118.9212
2025-01-01 02:26:50,REACTION_WHEEL_SPD_Y,1827.1891
2025-01-01 02:27:00,REACTION_WHEEL_SPD_Z,-242.7412
2025-01-01 02:27:10,ATTITUDE_ROLL,0.5693
2025-01-01 02:27:20,ATTITUDE_PITCH,1.1349
2025-01-01 02:27:30,ATTITUDE_YAW,1.8527
2025-01-01 02:27:40,STAR_TRACKER_VALID,0.7023
